RelSpeed,InducedVertBreak,HorzBreak,SpinRate,Tilt,TaggedPitchType
97.15443,10.6506,14.52426,2127.602185,2.0,Fastball
94.75211,11.93489,13.98477,2258.755437,1.45,Fastball
96.1773,12.09123,12.12638,2230.388332,1.3,Fastball
94.75621,12.84682,11.28682,2126.866985,1.3,Fastball
95.47407,8.4452,7.39548,2204.500971,1.3,Fastball
91.50732,5.02311,-2.10402,2284.97535,11.0,Cutter
89.78928,7.90146,5.85559,2186.986398,1.15,Cutter
87.08404,3.65713,12.98552,1773.519098,2.45,ChangeUp
94.94588,8.54201,7.91615,2160.73228,1.3,Fastball
96.15168,7.93032,13.91457,2230.459562,2.0,Fastball
85.94931,4.34268,15.33225,1775.71339,2.45,ChangeUp
94.83831,8.35851,14.49233,2125.418823,2.0,Fastball
95.55767,11.47965,10.7843,2179.304865,1.3,Fastball
93.84681,7.90445,10.32973,2116.102279,2.0,Fastball
94.37891,9.59756,13.47135,2010.090897,2.0,Fastball
94.09692,15.16237,6.55469,2080.250397,12.45,Fastball
94.53738,14.988,14.44099,2126.160651,1.3,Fastball
94.42785,12.24261,15.06028,2222.78693,1.45,Fastball
95.36513,15.93174,14.68666,2308.950244,1.3,Fastball
95.15522,8.40725,17.20493,2102.848557,2.15,Fastball
93.42732,10.95331,14.48843,2109.996349,1.45,Fastball
92.46371,8.38788,-0.21449,2309.274619,12.0,Cutter
95.06495,6.76244,12.49989,2153.47791,2.15,Fastball
94.04424,12.29398,12.58583,2184.835123,1.3,Fastball
94.58962,10.8828,15.52702,2178.510224,2.0,Fastball
86.06504,7.96764,16.20095,1812.26853,2.15,ChangeUp
94.49675,7.39528,16.67997,2241.762524,2.15,Fastball
93.9532,12.46733,13.65717,2012.961608,1.45,Fastball
94.64813,12.32804,12.82816,2071.393453,1.3,Fastball
85.89295,6.61461,13.12221,1735.023893,2.15,ChangeUp
94.86511,8.82949,14.41225,2236.441734,2.0,Fastball
92.54422,5.78674,13.39123,2191.190835,2.15,Fastball
94.39816,16.87969,7.76489,2212.456466,12.45,Fastball
94.29929,14.97363,6.4991,2189.343105,12.45,Fastball
92.39455,14.64528,4.54453,2156.509693,12.3,Fastball
90.76584,3.84945,1.76252,2338.113677,1.15,Cutter
93.68595,10.17875,13.41824,2157.448718,1.45,Fastball
92.84099,11.7289,13.09205,2177.978171,1.45,Fastball
84.82636,11.68847,11.09627,1710.401248,1.3,ChangeUp
93.22136,9.10626,13.13532,2076.783704,2.0,Fastball
92.1014,7.54776,13.04922,2037.345202,2.0,Fastball
85.57835,15.22469,12.30926,1657.029994,1.3,ChangeUp
85.93063,14.30001,23.12615,1717.079334,2.0,ChangeUp
85.50686,10.37501,20.53466,1617.975991,2.15,ChangeUp
91.16605,15.07182,11.56977,2093.13743,1.15,Fastball
90.15033,7.38213,0.60075,2231.297153,12.15,Cutter
91.53789,9.97756,3.36599,2250.45393,12.45,Cutter
90.56895,9.39457,1.97236,2266.829644,12.3,Cutter
91.83304,11.44792,-0.73311,2383.729711,11.45,Cutter
95.07207,9.76229,16.02745,2137.126379,2.0,Fastball
90.53684,9.8291,-0.47299,2309.193503,12.0,Cutter
86.20509,10.33288,15.75804,1756.804102,2.0,ChangeUp
85.33032,5.31362,15.83733,1680.648449,2.3,ChangeUp
90.41471,11.59131,-1.3337,2152.785797,11.45,Cutter
85.58942,8.06626,14.85434,1740.016248,2.15,ChangeUp
93.99425,11.54398,14.21174,2069.783982,1.45,Fastball
94.36827,10.25961,13.90095,2028.747344,2.0,Fastball
93.17187,9.78028,11.80709,2238.878986,1.45,Fastball
93.49266,11.95501,11.78898,2245.630452,1.3,Fastball
88.96454,6.58229,-2.39268,2388.402142,11.15,Cutter
89.34621,7.44918,-2.55449,2217.773768,11.15,Cutter
95.474,18.97659,6.89185,2261.262088,12.45,Fastball
89.43237,5.98555,9.43036,2219.304648,2.0,Cutter
93.96706,8.16851,13.20064,2182.628909,2.0,Fastball
89.45471,7.79465,-3.52087,2286.809509,11.0,Cutter
93.89807,5.23831,15.56087,2167.220128,2.3,Fastball
94.43086,13.17327,15.52127,2215.846032,1.45,Fastball
92.44089,14.70139,11.22473,2159.286753,1.15,Fastball
92.78725,5.68398,13.87489,2187.884608,2.3,Fastball
92.51841,13.00993,15.63493,2156.255045,1.45,Fastball
84.71911,14.60942,12.57686,1658.49932,1.3,ChangeUp
93.14885,12.18938,15.98351,2099.51136,1.45,Fastball
86.24959,5.43414,14.14922,1741.904646,2.3,ChangeUp
90.56387,6.90331,-1.87512,2113.53352,11.3,Cutter
94.33275,7.59603,14.70076,2028.807678,2.15,Fastball
85.79128,9.66107,14.83044,1782.416251,2.0,ChangeUp
85.69532,12.20764,16.74607,1750.653386,2.0,ChangeUp
92.41731,9.41162,14.43363,2095.229972,2.0,Fastball
88.73522,3.19977,-3.43788,2173.315553,10.0,Cutter
88.50354,13.23091,-14.14154,1919.631625,10.15,Fastball
75.44577,6.92926,2.44886,2136.640038,12.45,Slider
88.98509,12.88068,-17.49332,2018.423838,10.0,Fastball
77.79594,6.55059,5.05933,2080.866245,1.3,Slider
89.41706,11.78572,-17.16938,2018.8322,10.0,Fastball
88.58269,17.08056,-14.61788,2132.074944,10.3,Fastball
88.27727,10.77627,-19.11186,2052.925916,10.0,Fastball
79.13415,5.67048,-21.58883,1581.683461,9.3,ChangeUp
83.66684,11.18264,-5.53863,1913.311871,11.0,Cutter
88.05649,15.9017,-18.66544,1938.938513,10.15,Fastball
83.59428,14.85363,-9.91693,2045.629499,10.45,Cutter
88.72959,15.96024,-12.81446,2063.108385,10.45,Fastball
82.76894,13.84579,-9.33658,1934.032746,10.45,Fastball
86.42792,11.02875,-18.78481,1943.837346,10.0,Fastball
89.40547,13.68694,-18.04662,2009.777673,10.15,Fastball
79.83837,3.44323,-15.78536,1317.372137,9.15,ChangeUp
80.29059,7.15737,-13.22556,1358.042434,9.45,ChangeUp
74.51166,8.59315,3.82673,2084.748583,1.0,Slider
79.48379,6.69878,-12.71064,1304.554326,9.45,ChangeUp
88.46768,7.32981,-20.18781,1893.168172,9.3,ChangeUp
77.21693,4.045,-10.64709,1164.409795,9.3,ChangeUp
78.12864,7.45079,-10.9904,1222.770962,10.0,ChangeUp
79.03505,4.65571,-14.7882,1278.558165,9.3,ChangeUp
78.67431,11.07111,-18.50103,1393.116004,10.0,ChangeUp
76.79145,1.4691,-13.00646,1269.47683,9.0,ChangeUp
89.41585,17.63647,-11.4519,2069.107849,10.45,Fastball
77.95801,5.43772,-16.03213,1311.109853,9.3,ChangeUp
87.4083,16.68497,-12.98477,2012.482373,10.45,Fastball
86.31512,16.57808,-10.97808,1953.878821,10.45,Fastball
87.41332,16.32178,-13.26887,2010.508176,10.45,Fastball
83.68668,12.67993,-9.82225,1942.471575,10.45,Cutter
77.69408,3.94142,4.12299,1927.851269,2.0,Slider
79.1478,9.55878,-18.60186,1321.311525,9.45,ChangeUp
77.98516,8.10319,-10.08048,1296.845689,10.0,ChangeUp
86.40044,17.59277,-11.15205,1885.18005,10.45,Fastball
88.46691,16.05119,-15.51914,1971.705593,10.3,Fastball
87.98549,16.56505,-10.96713,1995.040114,10.45,Fastball
82.45444,11.67505,-9.74859,1933.468736,10.3,Cutter
75.9568,3.88969,3.85118,1949.590715,2.0,Slider
79.13614,7.93886,-6.87126,1182.071794,10.3,ChangeUp
83.28295,16.61863,-6.46012,1961.231093,11.15,Cutter
87.21494,11.93512,-15.3954,1899.86387,10.15,Fastball
87.65126,17.43367,-15.4419,1980.486551,10.3,Fastball
78.9253,6.74433,-18.01048,1271.66047,9.3,ChangeUp
84.27027,9.41308,-12.05642,1900.01679,10.15,Cutter
86.70313,14.04851,-15.57308,2009.944719,10.15,Fastball
86.2253,11.21339,-11.95741,2093.892365,10.15,Fastball
80.86892,6.68552,-8.83599,1456.263675,10.0,ChangeUp
81.20752,10.46745,-10.55473,1584.204477,10.3,ChangeUp
81.02276,5.65941,-12.95241,1546.800185,9.45,ChangeUp
86.87334,17.79241,-11.16048,2213.00763,11.0,Fastball
86.56733,17.51072,-10.65241,2181.1335,11.0,Fastball
80.61612,5.70587,4.94721,2188.009086,1.3,Slider
80.73771,4.69882,6.4137,2263.325025,2.0,Slider
87.06953,15.38587,-9.46434,2130.039152,11.0,Fastball
86.87867,15.34753,-13.56422,2084.34591,10.3,Fastball
86.79093,17.22084,-10.79965,2240.741206,10.45,Fastball
86.17845,16.19851,-11.59241,2128.079077,10.45,Fastball
84.16717,17.31052,-12.23296,2112.456328,10.45,Fastball
79.86733,6.69225,2.49618,2170.745596,12.45,Slider
86.66688,16.22379,-10.54457,2226.084479,10.45,Fastball
81.26436,9.58347,-11.79993,1554.965592,10.15,ChangeUp
81.96299,8.49465,5.71457,2241.820701,1.15,Slider
85.70413,16.4641,-10.14186,2166.695096,11.0,Fastball
80.36062,10.04075,4.84733,2220.307802,1.0,Slider
80.65881,10.01083,1.92347,2181.508934,12.3,Slider
85.68647,14.23292,-9.20004,2264.241797,10.45,Fastball
80.24575,6.52512,2.17339,2292.477842,12.45,Slider
85.92419,14.84887,-10.94186,2239.573738,10.45,Fastball
86.9382,16.28332,-9.7441,2226.598832,11.0,Fastball
87.19856,16.78052,-9.80268,2257.255241,11.0,Fastball
83.84081,15.04835,-15.3143,2061.508977,10.3,Fastball
85.37221,16.50127,-13.55217,2097.748719,10.3,Fastball
86.28247,15.69229,-13.47016,2290.723784,10.3,Fastball
80.32014,7.49595,7.84067,2212.126938,1.45,Slider
76.6866,3.11142,4.41882,2205.140494,2.15,Slider
86.58557,15.68402,-9.11827,2202.705867,11.0,Fastball
86.59652,19.57107,-9.5876,2223.6868,11.0,Fastball
85.87905,14.87898,-2.87847,2111.569997,11.3,Fastball
81.56582,8.80315,-14.00796,1582.202936,10.0,ChangeUp
85.06748,11.03083,-12.67572,2099.171608,10.15,Fastball
80.92623,7.09733,5.72378,2192.053733,1.3,Slider
85.73689,17.06859,-3.54331,2089.044058,11.3,Fastball
85.81091,16.63308,-7.21823,2160.102188,11.15,Fastball
85.88144,16.26001,-9.19123,2191.659203,11.0,Fastball
85.07862,14.98174,-12.86434,2131.059037,10.3,Fastball
85.67433,15.4119,-7.23764,2120.61313,11.0,Fastball
82.37169,9.18469,-14.47796,1594.63196,10.0,ChangeUp
85.17709,16.17749,-11.67394,2123.215474,10.45,Fastball
80.89137,10.29205,-10.35902,1626.731263,10.15,ChangeUp
85.78655,17.62918,-3.73343,2164.876963,11.3,Fastball
86.46816,16.02127,-3.2515,2192.244628,11.3,Fastball
85.24333,16.35946,-3.18425,2140.296275,11.3,Fastball
86.83177,16.60761,-2.60063,2163.610376,11.45,Fastball
85.79378,16.06706,-3.67606,2120.780969,11.3,Fastball
85.47041,17.16584,-3.94862,2080.283553,11.3,Fastball
84.94137,15.34804,-4.42622,2173.44181,11.3,Fastball
80.23536,6.36689,5.34862,2081.965949,1.3,Slider
86.01542,15.36576,-4.05701,2140.746471,11.3,Fastball
83.71027,16.66088,-7.70874,2057.086003,11.0,Fastball
83.45827,12.14028,-10.30823,2105.097627,10.3,Fastball
84.61929,16.33572,-10.83693,2141.731749,10.45,Fastball
85.21225,17.54347,-6.9817,2155.340895,11.15,Fastball
85.79806,15.7891,-9.92276,2211.644235,10.45,Fastball
86.02798,15.47544,-9.98768,2208.697439,10.45,Fastball
86.18585,16.14623,-11.5932,2115.245127,10.45,Fastball
84.15949,11.7852,-11.7489,2039.373218,10.3,Fastball
85.239,15.44497,-6.4176,2149.282443,11.15,Fastball
85.3232,14.57686,-7.58008,2127.866999,11.0,Fastball
84.71081,16.44867,-8.91603,2167.681213,11.0,Fastball
83.66165,13.29528,-10.88808,2073.821254,10.3,Fastball
84.54434,14.97209,-6.96819,2048.208537,11.0,Fastball
78.44113,12.10103,-6.30615,1511.041489,11.0,ChangeUp
84.15863,16.65973,-9.19855,2036.890863,11.0,Fastball
75.67539,3.19004,6.67863,2143.685055,2.3,Slider
73.68821,3.10441,4.99969,2027.909615,2.3,Slider
87.32036,11.71296,-21.89852,2132.231347,9.45,Fastball
88.42497,10.22579,-17.76773,2229.006819,10.0,Fastball
87.7554,17.18273,-15.34304,2213.175326,10.3,Fastball
87.01592,13.95705,-17.11954,2241.869036,10.15,Fastball
87.4774,12.45666,-12.04497,2178.126094,10.3,Fastball
85.4094,12.36276,-16.01194,2015.108364,10.15,Fastball
85.05506,10.74721,-17.72095,2055.84034,10.0,Fastball
85.69308,13.98465,-16.51426,2129.221774,10.15,Fastball
86.03554,15.78001,-15.63568,2074.087634,10.3,Fastball
85.81007,13.763,-16.69123,2119.459119,10.15,Fastball
81.11518,3.6713,-9.19075,1332.638962,9.3,ChangeUp
85.33622,10.44753,-16.25359,2086.623659,10.0,Fastball
86.22758,13.89686,-15.9219,2194.197396,10.15,Fastball
86.70484,12.29131,-16.07969,2207.349006,10.15,Fastball
87.94729,12.28524,-15.64969,2174.88081,10.15,Fastball
91.68124,21.97281,14.36324,2376.462103,1.15,Fastball
91.4043,22.45009,15.87721,2407.174156,1.15,Fastball
78.08084,-3.21307,-2.80492,2111.875401,7.0,Curveball
91.45986,19.8747,12.28528,2374.632823,1.0,Fastball
90.93559,22.0232,9.99878,2426.924426,12.45,Fastball
90.42008,19.31674,12.02926,2315.75135,1.0,Fastball
92.035,22.4773,11.0367,2462.189614,1.0,Fastball
91.57866,22.31907,12.12575,2440.316129,1.0,Fastball
91.55397,19.70619,7.08181,2374.623971,12.45,Fastball
90.09173,19.56808,2.04476,2163.671795,12.15,Fastball
90.2321,19.34166,3.48181,2300.139941,12.15,Fastball
80.74323,-15.49422,-1.57335,2618.767392,6.15,Curveball
80.71668,-17.78509,-5.21855,2589.485745,6.3,Curveball
80.88654,-17.963,-5.85863,2601.878983,6.3,Curveball
85.06214,5.59658,-0.44532,2442.785009,11.45,ChangeUp
91.6574,23.9134,2.62945,2498.16023,12.15,Fastball
80.95651,-15.99021,-6.8817,2506.630141,6.45,Curveball
80.8597,17.103,-12.89532,2037.477505,10.45,Fastball
82.00722,9.8617,-15.30174,1988.072531,10.0,Fastball
73.27273,5.37914,-15.89934,1477.876885,9.3,ChangeUp
83.0067,12.81351,-15.52237,1975.340237,10.15,Fastball
74.64755,12.98942,-9.90764,1558.893987,10.3,ChangeUp
82.72027,14.4706,-15.01824,2041.028241,10.15,Fastball
76.17954,4.78898,-12.39855,1416.985651,9.3,ChangeUp
82.13962,15.62961,-13.84465,2048.031731,10.3,Fastball
88.48754,11.66363,-15.55623,1985.483981,10.15,Fastball
87.82106,13.58768,-14.06158,1967.527468,10.3,Fastball
87.86461,15.76922,-14.24548,1881.340559,10.3,Fastball
89.01386,9.24363,-15.49229,1972.17607,10.0,Fastball
88.92052,8.33941,-14.64363,1982.394657,9.45,Fastball
88.61442,15.45709,-8.85583,1978.671488,11.0,Fastball
87.37611,5.63835,-19.63773,1857.980394,9.3,Fastball
88.03489,9.67052,-18.19032,1960.089839,9.45,Fastball
88.02236,8.09189,-18.0558,1989.384539,9.45,Fastball
88.88789,19.5454,-10.95256,1956.466341,11.0,Fastball
78.46002,2.36788,-10.69142,1236.185219,9.15,ChangeUp
77.59656,6.51327,-16.25233,1395.60687,9.3,ChangeUp
78.22437,9.57615,-13.87804,1331.43,10.0,ChangeUp
88.22917,14.27312,-13.71052,1942.640491,10.3,Fastball
87.64958,16.99056,-14.0219,1950.810767,10.3,Fastball
79.02091,-0.91756,-17.53485,1527.415649,8.45,ChangeUp
87.5168,16.93442,-13.69229,1938.258756,10.3,Fastball
86.80581,14.76611,-18.74548,2009.883915,10.15,Fastball
86.84841,11.40052,-13.94001,1896.814204,10.15,Fastball
87.29371,10.6789,-10.59087,1953.412992,10.3,Fastball
88.11302,10.61256,-11.93158,2003.216369,10.15,Fastball
88.93344,12.53631,-12.63442,2073.299334,10.3,Fastball
86.71958,9.62445,-15.08576,1914.544442,10.0,Fastball
81.93885,9.10851,-3.30803,1984.989474,11.15,Slider
87.69237,13.92694,-15.7567,2055.063136,10.15,Fastball
89.02611,14.64182,-9.38256,2013.532907,10.45,Fastball
88.56259,15.76044,-11.41005,1959.032453,10.45,Fastball
88.82899,14.93544,-7.3791,1944.563015,11.0,Fastball
89.16474,16.00162,-9.12497,2002.703308,11.0,Fastball
89.13525,9.32776,-7.34882,1959.30163,10.3,Fastball
88.08514,10.23851,-6.73764,1878.354585,10.45,Fastball
87.55393,6.31,-11.75079,1958.014018,9.45,Fastball
87.71414,12.21119,-13.85418,1924.745692,10.15,Fastball
72.83406,8.75469,7.16918,2140.126572,1.3,Slider
77.9911,3.04032,-12.40942,1334.932777,9.15,ChangeUp
85.95507,11.54977,-13.20257,1796.139664,10.15,Fastball
87.10806,4.72866,-19.1021,1892.422426,9.15,Fastball
74.9047,8.95103,-6.85646,1267.511412,10.3,ChangeUp
77.68647,6.83725,-9.5328,1313.188487,10.0,ChangeUp
86.58315,15.01812,-16.64694,1975.851127,10.15,Fastball
78.01427,5.52229,-14.23209,1227.065197,9.3,ChangeUp
78.45459,1.44008,-16.64954,1387.145247,9.0,ChangeUp
77.7977,5.60122,-12.84883,1436.213635,9.3,ChangeUp
92.48569,19.138,11.7702,2321.362468,1.0,Fastball
91.98869,19.88836,5.85189,2204.509753,12.3,Fastball
87.04949,19.27651,12.05792,1957.07651,1.15,Fastball
91.72908,19.54918,8.14008,2349.468334,12.45,Fastball
92.12848,22.2521,9.0613,2278.641482,12.45,Fastball
83.2236,5.57906,-1.43437,2205.462159,11.3,Cutter
83.20726,3.73673,-4.42264,2251.273104,10.0,Cutter
83.0923,3.85343,0.61909,2243.265451,12.3,Cutter
92.46529,21.61344,4.81296,2390.12316,12.3,Fastball
84.92799,3.82083,-1.64807,2342.241779,11.0,Cutter
86.56313,14.29776,14.47737,1992.761108,1.3,Fastball
91.76247,20.73025,13.31304,2435.908444,1.15,Fastball
87.19829,14.90839,17.63631,2092.413678,1.45,Fastball
92.66924,22.40009,6.45233,2381.99791,12.3,Fastball
78.97093,-5.85626,-5.15036,2289.160218,7.15,Slider
91.81364,23.9143,9.03292,2333.754352,12.45,Fastball
90.69869,21.72356,10.39379,2333.784395,1.0,Fastball
83.37001,3.80315,-6.17622,2240.832942,9.45,Cutter
79.90645,2.97366,-1.59945,2255.49491,10.3,Cutter
90.41639,23.69458,11.58973,2389.765888,1.0,Fastball
86.18733,7.28599,-23.8221,2071.381241,9.3,Fastball
76.982,1.57398,-10.59099,1398.336937,9.0,Slider
86.57528,7.59591,-22.31186,2164.484989,9.3,Fastball
77.66171,5.06957,-7.37063,1431.965561,10.0,ChangeUp
88.94272,9.01237,-21.48659,2171.483034,9.45,Fastball
78.44885,6.0313,-9.45465,1436.049793,9.45,ChangeUp
88.0084,11.1406,-17.42749,2085.454774,10.0,Fastball
86.75057,9.70564,-21.25304,2090.431684,9.45,Fastball
88.05416,15.46355,-21.51981,2101.514593,10.0,Fastball
87.79982,15.5278,-15.13717,2106.559246,10.3,Fastball
87.40147,8.92611,-18.16658,2128.738396,9.45,Fastball
86.39657,11.69162,-19.97572,2122.777552,10.0,Fastball
85.80592,9.18839,-15.26032,2233.983941,10.0,Fastball
77.78424,4.46831,-10.44973,1387.736499,9.3,ChangeUp
87.11337,10.90642,-18.8845,2105.061119,10.0,Fastball
80.38244,13.34119,-15.80812,1734.389822,10.15,ChangeUp
80.9459,13.91729,-17.19072,1769.466146,10.15,ChangeUp
81.33105,11.05371,-18.09966,1814.699031,10.0,ChangeUp
87.55104,20.31245,-15.23591,2180.450724,10.45,Fastball
87.97907,20.5395,-12.96127,2209.989556,10.45,Fastball
88.38441,20.68304,-12.03851,2264.987579,11.0,Fastball
88.84173,20.73981,-4.88481,2154.241955,11.3,Fastball
87.51212,18.77926,-7.01737,2080.394533,11.15,Fastball
88.72824,22.62769,-8.64119,2266.218321,11.15,Fastball
79.48144,5.18642,4.62311,2367.482694,1.45,Slider
78.54841,3.73103,5.39866,2469.810758,2.15,Slider
89.15644,20.33237,-6.24992,2222.826292,11.3,Fastball
79.09634,3.03504,7.19099,2334.472735,2.3,Slider
87.25014,20.19159,-8.7439,2235.908026,11.15,Fastball
81.98588,10.83784,-11.37823,1784.559965,10.15,ChangeUp
89.32724,17.78497,-6.1552,2280.138848,11.15,Fastball
87.41753,20.22107,-10.08552,2195.855054,11.0,Fastball
87.63591,20.13166,-8.69552,2170.76462,11.15,Fastball
88.74019,19.38985,-4.1815,2150.009824,11.3,Fastball
83.94527,4.48303,-1.88413,2477.696018,11.0,Cutter
84.5556,3.75418,-1.92673,2379.741108,10.45,Cutter
92.90989,19.09592,2.12858,2344.095387,12.15,Fastball
92.54261,17.1106,0.22752,2328.314122,12.0,Fastball
93.20016,18.53603,8.18268,2257.582268,12.45,Fastball
79.31806,-19.05501,-6.64323,2623.265815,6.3,Curveball
86.21094,4.81906,-2.51874,2532.857022,10.45,Cutter
93.38049,21.90391,6.22638,2405.699089,12.3,Fastball
92.77203,17.78525,6.88638,2237.656665,12.45,Fastball
92.78781,20.23985,7.6302,2379.700916,12.45,Fastball
81.20479,-13.63682,-2.79858,2693.986312,6.15,Curveball
80.01236,-14.51863,-4.50823,2649.415085,6.3,Curveball
78.97243,-21.65761,-5.25796,2627.026073,6.3,Curveball
81.21246,-18.56859,-3.93158,2679.63867,6.15,Curveball
80.82101,-21.4121,-6.25835,2661.229252,6.3,Curveball
80.51491,-17.79883,-7.62544,2618.047946,6.45,Curveball
91.7895,20.79544,2.52449,2392.516452,12.15,Fastball
85.14252,15.25221,12.78111,1803.182347,1.3,ChangeUp
91.74189,21.58104,3.32036,2476.868834,12.15,Fastball
90.92545,16.41119,8.70867,2399.22002,1.0,Fastball
79.04885,-17.28765,-4.33012,2651.675201,6.3,Curveball
90.91704,16.588,8.28654,2307.355593,1.0,Fastball
86.24185,16.73895,-15.42241,2146.360314,10.3,Fastball
88.08449,17.93092,-9.44441,2229.797854,11.0,Fastball
87.40112,16.85635,-8.86737,2272.468053,11.0,Fastball
88.27833,23.17218,-9.65276,2218.226083,11.15,Fastball
81.17444,11.26965,-14.09517,1806.05014,10.15,ChangeUp
88.11244,21.41407,-10.3115,2221.09214,11.0,Fastball
88.41364,14.66776,-17.6908,2205.819781,10.15,Fastball
83.84266,12.56816,-8.45512,1953.27997,10.45,Cutter
86.87729,12.90249,-17.82879,1899.914638,10.0,Fastball
87.28827,12.92367,-14.53017,1871.081593,10.15,Fastball
78.02354,6.70855,-11.81587,1215.641527,9.45,ChangeUp
86.32599,9.63788,-14.37883,1861.407557,10.0,Fastball
87.7384,13.91662,-13.45737,1914.06017,10.3,Fastball
77.29816,4.0924,6.87209,2114.619409,2.15,Slider
86.80528,15.68977,-13.30981,1962.705367,10.3,Fastball
82.21051,14.98713,-7.34898,1839.479849,11.0,Cutter
85.47424,17.85973,-12.44725,2137.874752,10.45,Fastball
84.76554,14.03544,-16.57182,2112.746072,10.15,Fastball
70.93227,1.81417,0.47898,2053.252778,3.3,Slider
85.53649,10.98875,-16.35757,2157.470123,10.0,Fastball
85.10217,15.11154,-16.24013,2081.726453,10.15,Fastball
85.08924,16.56883,-9.81453,2094.80144,11.0,Fastball
72.67853,4.29603,-2.19004,2023.266467,10.3,Slider
85.55231,14.09359,-15.55359,2137.616018,10.15,Fastball
84.08486,14.57591,-18.43261,2022.605147,10.15,Fastball
78.88179,9.69339,-15.16383,1433.734761,10.0,ChangeUp
79.16719,16.09288,-13.57158,1522.645993,10.3,ChangeUp
74.27562,0.67122,6.013,2086.131308,3.3,Slider
72.87489,6.45859,1.79429,2064.516636,12.45,Slider
74.71031,4.81638,3.76827,2187.544523,1.45,Slider
70.72651,3.48158,5.3976,2016.506111,2.3,Slider
74.69618,2.91681,4.39166,2070.93235,2.3,Slider
87.7972,21.62647,14.5419,2174.268916,1.15,Fastball
87.71592,20.06816,11.73501,2269.596254,1.0,Fastball
88.29649,21.03289,14.21335,2290.846159,1.15,Fastball
77.66141,8.01808,21.03509,2090.401525,2.3,ChangeUp
75.41253,-16.32603,-11.69355,2822.225161,7.0,Curveball
78.24233,11.69631,18.14237,2142.699663,2.0,ChangeUp
89.728,23.83588,7.49926,2356.14815,12.3,Fastball
89.98713,21.17072,10.05449,2332.946046,1.0,Fastball
88.67735,20.54497,15.55973,2311.752708,1.15,Fastball
74.81806,-14.68808,-16.1019,2871.371483,7.3,Curveball
88.94494,17.36308,15.3532,2337.737964,1.3,Fastball
75.72056,-13.56831,-15.83469,2833.870731,7.3,Curveball
89.48777,21.50548,11.03997,2399.763037,1.0,Fastball
75.89407,-16.53367,-15.16686,2824.339591,7.15,Curveball
77.98396,11.77946,18.70162,2216.976305,2.0,ChangeUp
